customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-01647,Male,0,No,Yes,36,One year,Fiber optic,No,No,No,Electronic check,102.05,3631.18,No
CUST-01648,Female,0,Yes,No,62,One year,DSL,No,Yes,Yes,Credit card (automatic),71.0,4383.97,No
CUST-01649,Female,1,No,No,47,Month-to-month,No,No,Yes,Yes,Credit card (automatic),37.64,1846.05,No
CUST-01650,Female,0,No,Yes,10,Month-to-month,No,Yes,Yes,Yes,Credit card (automatic),52.38,596.15,Yes
CUST-01651,Male,0,No,No,13,Two year,DSL,No,No,No,Electronic check,85.37,1134.45,No
CUST-01652,Male,0,No,No,24,Month-to-month,No,Yes,No,No,Electronic check,84.97,2075.7,No
CUST-01653,Male,0,Yes,No,7,Month-to-month,No,No,No,Yes,Credit card (automatic),58.79,460.43,No
CUST-01654,Female,0,Yes,No,50,Month-to-month,Fiber optic,No,No,Yes,Mailed check,101.09,5126.01,No
CUST-01655,Male,0,Yes,No,36,Month-to-month,DSL,No,No,No,Mailed check,57.92,2162.99,Yes
CUST-01656,Male,0,Yes,No,3,Month-to-month,No,No,No,No,Mailed check,74.24,228.11,Yes
CUST-01657,Female,0,Yes,No,29,Two year,Fiber optic,No,Yes,Yes,Electronic check,73.69,2100.14,Yes
CUST-01658,Female,0,Yes,Yes,60,Month-to-month,DSL,Yes,No,Yes,Electronic check,38.39,2290.64,No
CUST-01659,Female,1,Yes,Yes,66,One year,Fiber optic,No,No,Yes,Electronic check,62.79,4150.5,No
CUST-01660,Male,0,No,No,70,Month-to-month,Fiber optic,Yes,No,No,Credit card (automatic),112.61,7880.05,No
CUST-01661,Female,1,No,No,67,One year,DSL,No,No,Yes,Electronic check,46.55,3068.24,No
CUST-01662,Female,1,No,No,44,One year,No,No,No,No,Credit card (automatic),77.5,3431.84,No
CUST-01663,Male,0,Yes,No,67,Two year,DSL,No,No,No,Electronic check,41.91,2729.58,No
CUST-01664,Female,0,No,No,69,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),46.35,3202.42,No
CUST-01665,Female,0,No,No,46,One year,Fiber optic,Yes,Yes,No,Mailed check,36.71,1696.14,No
CUST-01666,Male,0,No,No,30,Month-to-month,DSL,No,No,Yes,Credit card (automatic),83.82,2520.36,Yes
CUST-01667,Female,0,No,No,70,One year,Fiber optic,No,No,No,Electronic check,47.57,3372.46,No
CUST-01668,Female,0,Yes,Yes,30,Two year,Fiber optic,No,No,No,Bank transfer (automatic),90.35,2746.43,No
CUST-01669,Female,0,Yes,Yes,12,One year,Fiber optic,No,No,No,Credit card (automatic),54.37,763.57,No
CUST-01670,Female,0,No,No,7,One year,Fiber optic,Yes,No,Yes,Mailed check,67.56,447.03,No
CUST-01671,Female,1,No,Yes,41,Two year,No,Yes,No,Yes,Mailed check,73.23,3016.4,Yes
CUST-01672,Female,0,Yes,No,2,Two year,No,No,No,No,Electronic check,32.66,76.08,Yes
CUST-01673,Male,0,Yes,Yes,8,Month-to-month,DSL,No,Yes,Yes,Credit card (automatic),69.07,560.97,No
CUST-01674,Female,1,Yes,Yes,17,Month-to-month,Fiber optic,Yes,No,No,Credit card (automatic),72.0,1160.76,Yes
CUST-01675,Female,0,Yes,No,38,One year,Fiber optic,No,Yes,Yes,Mailed check,87.8,3277.23,No
CUST-01676,Female,0,No,No,34,Two year,No,Yes,No,Yes,Bank transfer (automatic),45.81,1557.86,Yes
CUST-01677,Male,1,No,No,37,Month-to-month,No,No,No,No,Credit card (automatic),48.66,1721.63,Yes
CUST-01678,Male,0,Yes,No,37,Month-to-month,Fiber optic,No,No,No,Mailed check,78.19,2876.32,Yes
CUST-01679,Female,0,Yes,No,72,Month-to-month,No,No,No,Yes,Electronic check,93.25,6681.62,Yes
CUST-01680,Female,0,Yes,Yes,15,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,53.15,782.35,Yes
CUST-01681,Female,1,Yes,No,34,Month-to-month,DSL,Yes,No,Yes,Credit card (automatic),40.3,1426.82,Yes
CUST-01682,Male,0,No,Yes,44,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),58.67,2527.56,No
CUST-01683,Male,0,No,No,19,Month-to-month,Fiber optic,No,No,Yes,Electronic check,44.73,893.36,Yes
CUST-01684,Female,0,No,No,13,One year,Fiber optic,Yes,Yes,Yes,Credit card (automatic),72.96,919.92,Yes
CUST-01685,Male,0,Yes,No,3,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),43.4,107.86,No
CUST-01686,Female,0,No,No,23,Month-to-month,No,Yes,No,Yes,Bank transfer (automatic),84.46,1965.86,No
CUST-01687,Male,0,No,No,18,Month-to-month,No,No,No,No,Mailed check,69.25,1232.79,Yes
CUST-01688,Male,1,Yes,No,14,Month-to-month,DSL,No,No,No,Credit card (automatic),85.08,1146.5,Yes
CUST-01689,Female,0,No,No,19,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card (automatic),18.0,323.49,Yes
CUST-01690,Male,0,No,No,50,Month-to-month,Fiber optic,No,No,No,Mailed check,29.84,1403.17,No
CUST-01691,Female,0,No,No,60,Month-to-month,DSL,No,No,Yes,Mailed check,90.85,5470.06,No
CUST-01692,Female,0,Yes,Yes,37,One year,No,No,No,Yes,Credit card (automatic),50.61,1717.48,No
CUST-01693,Female,0,Yes,No,4,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),35.67,187.08,Yes
CUST-01694,Male,0,No,Yes,53,Month-to-month,DSL,No,Yes,No,Bank transfer (automatic),60.95,3261.11,No
CUST-01695,Male,0,Yes,No,11,Month-to-month,No,No,No,Yes,Bank transfer (automatic),69.85,848.42,No
CUST-01696,Female,0,Yes,Yes,4,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer (automatic),61.84,356.46,Yes
CUST-01697,Male,0,No,No,41,Month-to-month,DSL,No,No,No,Mailed check,74.36,3095.55,Yes
CUST-01698,Male,0,Yes,Yes,31,Month-to-month,DSL,Yes,Yes,No,Credit card (automatic),71.65,2189.78,No
CUST-01699,Male,0,Yes,Yes,22,Month-to-month,No,Yes,Yes,No,Mailed check,70.6,1661.83,No
CUST-01700,Female,1,No,No,70,Month-to-month,No,No,No,No,Credit card (automatic),91.97,6378.2,No
CUST-01701,Male,0,No,Yes,6,Two year,Fiber optic,Yes,No,No,Credit card (automatic),64.72,293.18,No
CUST-01702,Male,1,No,No,3,Month-to-month,DSL,No,No,Yes,Mailed check,64.13,285.01,No
CUST-01703,Female,1,No,No,42,Month-to-month,DSL,No,Yes,No,Credit card (automatic),81.06,3434.6,No
CUST-01704,Male,0,Yes,No,30,Month-to-month,Fiber optic,Yes,No,Yes,Credit card (automatic),76.05,2187.71,Yes
CUST-01705,Female,1,Yes,Yes,58,Month-to-month,Fiber optic,No,No,Yes,Mailed check,46.94,2654.75,No
CUST-01706,Female,0,No,No,2,One year,Fiber optic,No,No,No,Bank transfer (automatic),63.16,153.88,No
CUST-01707,Female,0,Yes,No,30,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),73.76,2169.3,Yes
CUST-01708,Female,0,Yes,No,10,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,53.26,496.29,No
CUST-01709,Male,0,Yes,Yes,3,Two year,Fiber optic,No,Yes,Yes,Bank transfer (automatic),54.22,260.98,Yes
CUST-01710,Male,0,No,No,33,Month-to-month,Fiber optic,No,Yes,No,Bank transfer (automatic),37.17,1334.02,Yes
CUST-01711,Male,0,Yes,No,53,Month-to-month,DSL,No,No,No,Bank transfer (automatic),18.0,961.34,No
CUST-01712,Male,0,No,No,11,One year,Fiber optic,Yes,No,Yes,Mailed check,57.52,625.2,Yes
CUST-01713,Female,0,Yes,Yes,61,Two year,Fiber optic,No,Yes,Yes,Bank transfer (automatic),67.55,4165.67,No
CUST-01714,Female,0,No,Yes,37,Month-to-month,Fiber optic,Yes,No,No,Bank transfer (automatic),43.09,1566.25,No
CUST-01715,Female,0,Yes,Yes,35,One year,DSL,Yes,No,No,Credit card (automatic),92.56,3128.07,Yes
CUST-01716,Female,0,Yes,No,67,Month-to-month,DSL,Yes,No,Yes,Mailed check,44.07,2814.61,No
CUST-01717,Female,0,No,No,24,One year,Fiber optic,No,No,Yes,Electronic check,83.25,1994.32,Yes
CUST-01718,Male,0,No,No,14,Month-to-month,DSL,No,No,No,Electronic check,73.37,1071.27,No
CUST-01719,Male,0,Yes,No,57,One year,Fiber optic,No,Yes,Yes,Credit card (automatic),108.53,6187.01,No
CUST-01720,Female,0,Yes,Yes,7,Month-to-month,Fiber optic,No,No,No,Electronic check,75.8,571.1,Yes
CUST-01721,Male,0,Yes,No,63,Month-to-month,DSL,No,No,Yes,Mailed check,36.07,2317.9,No
CUST-01722,Female,0,Yes,No,60,Month-to-month,Fiber optic,No,No,No,Credit card (automatic),86.09,5234.7,No
CUST-01723,Female,0,No,No,71,One year,Fiber optic,No,Yes,No,Electronic check,98.95,7034.76,No
CUST-01724,Female,0,Yes,No,33,One year,DSL,No,No,No,Electronic check,29.56,989.27,No
CUST-01725,Female,0,No,Yes,45,Two year,No,Yes,No,No,Bank transfer (automatic),77.78,3498.26,No
CUST-01726,Female,0,Yes,No,64,Two year,Fiber optic,No,No,Yes,Bank transfer (automatic),82.21,5248.52,No
CUST-01727,Female,0,No,No,9,Month-to-month,No,No,Yes,Yes,Electronic check,60.74,468.06,No
CUST-01728,Female,0,Yes,No,22,One year,DSL,No,No,Yes,Bank transfer (automatic),18.0,454.6,No
CUST-01729,Male,0,Yes,No,34,Month-to-month,No,Yes,Yes,No,Bank transfer (automatic),59.08,1989.53,No
CUST-01730,Male,0,Yes,No,45,Two year,No,No,No,No,Electronic check,53.38,2380.05,No
CUST-01731,Female,0,No,Yes,49,One year,DSL,No,Yes,Yes,Mailed check,95.6,4657.32,No
CUST-01732,Female,0,No,No,67,Month-to-month,Fiber optic,Yes,No,No,Mailed check,63.23,4169.39,No
CUST-01733,Female,0,No,No,35,Month-to-month,Fiber optic,No,Yes,Yes,Credit card (automatic),56.75,1981.97,No
CUST-01734,Female,0,Yes,No,12,One year,Fiber optic,No,No,Yes,Mailed check,53.27,665.06,Yes
CUST-01735,Female,0,Yes,Yes,13,Two year,Fiber optic,No,No,Yes,Credit card (automatic),71.51,894.37,No
CUST-01736,Female,0,Yes,No,58,Two year,No,No,No,No,Credit card (automatic),66.14,3888.0,No
CUST-01737,Female,1,Yes,No,33,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,49.2,1605.18,Yes
CUST-01738,Male,0,No,No,46,Month-to-month,No,No,Yes,Yes,Credit card (automatic),70.28,3156.25,No
CUST-01739,Male,0,No,No,41,Two year,No,No,Yes,No,Electronic check,53.85,2276.53,No
CUST-01740,Male,0,No,No,59,One year,No,Yes,Yes,Yes,Mailed check,18.0,1071.92,No
CUST-01741,Male,1,No,Yes,15,Month-to-month,Fiber optic,No,No,Yes,Electronic check,78.36,1218.56,Yes
CUST-01742,Female,0,Yes,No,12,One year,Fiber optic,No,No,Yes,Electronic check,76.46,961.86,No
CUST-01743,Male,1,Yes,Yes,53,One year,No,Yes,No,Yes,Bank transfer (automatic),68.99,3609.16,No
CUST-01744,Male,0,No,Yes,31,One year,Fiber optic,Yes,No,Yes,Bank transfer (automatic),56.15,1714.55,Yes
CUST-01745,Male,0,Yes,No,59,One year,DSL,Yes,No,Yes,Bank transfer (automatic),63.56,3801.75,No
CUST-01746,Female,0,Yes,No,9,Two year,Fiber optic,No,No,No,Mailed check,81.39,824.27,No
CUST-01747,Female,0,No,No,19,Two year,DSL,No,No,No,Credit card (automatic),52.36,998.0,No
CUST-01748,Male,0,No,No,70,Month-to-month,No,No,No,No,Mailed check,82.19,5721.94,No
CUST-01749,Female,1,No,No,61,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer (automatic),35.5,2249.62,No
CUST-01750,Female,0,Yes,No,4,One year,Fiber optic,No,Yes,Yes,Mailed check,68.36,242.11,Yes
CUST-01751,Female,1,No,Yes,59,One year,DSL,Yes,No,Yes,Electronic check,65.52,3882.13,No
CUST-01752,Female,0,Yes,No,4,Month-to-month,Fiber optic,No,No,Yes,Bank transfer (automatic),85.05,318.81,Yes
CUST-01753,Female,0,Yes,No,8,Two year,Fiber optic,Yes,No,No,Credit card (automatic),46.62,386.41,No
CUST-01754,Male,0,Yes,No,65,Month-to-month,Fiber optic,No,No,Yes,Mailed check,48.8,3124.73,No
CUST-01755,Female,0,No,No,9,Month-to-month,Fiber optic,No,Yes,No,Mailed check,37.11,315.26,No
CUST-01756,Male,0,No,Yes,21,Two year,Fiber optic,No,No,No,Credit card (automatic),53.67,1095.71,Yes
CUST-01757,Male,0,No,No,9,Two year,DSL,Yes,No,Yes,Electronic check,70.11,664.1,No
CUST-01758,Female,0,Yes,No,43,Month-to-month,Fiber optic,Yes,No,No,Mailed check,29.04,1256.88,No
CUST-01759,Female,0,No,No,4,Month-to-month,Fiber optic,No,No,Yes,Mailed check,56.14,268.57,Yes
CUST-01760,Female,0,Yes,No,20,Month-to-month,No,No,No,No,Mailed check,77.22,1503.11,No
CUST-01761,Male,0,No,No,23,Month-to-month,No,No,No,No,Mailed check,62.94,1437.2,Yes
CUST-01762,Male,0,Yes,Yes,47,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),66.5,3156.75,Yes
CUST-01763,Male,0,Yes,No,36,Month-to-month,DSL,No,No,Yes,Electronic check,34.88,1298.62,Yes
CUST-01764,Female,0,No,No,14,Month-to-month,DSL,No,No,Yes,Mailed check,63.0,809.71,Yes
CUST-01765,Female,0,Yes,Yes,33,One year,No,No,No,No,Credit card (automatic),65.57,2179.7,No
CUST-01766,Female,0,No,No,33,One year,No,No,No,Yes,Electronic check,61.73,1996.43,Yes
CUST-01767,Female,0,Yes,No,25,One year,DSL,No,No,No,Bank transfer (automatic),68.06,1746.97,Yes
CUST-01768,Male,0,No,No,38,Month-to-month,Fiber optic,No,No,Yes,Electronic check,58.82,2328.19,No
CUST-01769,Male,1,Yes,No,23,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),55.88,1154.64,Yes
CUST-01770,Male,0,Yes,No,24,Month-to-month,DSL,Yes,No,Yes,Bank transfer (automatic),44.2,1028.0,No
CUST-01771,Male,1,Yes,Yes,57,Two year,No,Yes,No,No,Bank transfer (automatic),84.49,4829.12,No
CUST-01772,Male,0,Yes,No,18,Month-to-month,No,Yes,Yes,No,Bank transfer (automatic),40.47,728.27,Yes
CUST-01773,Male,0,No,No,24,One year,No,No,Yes,Yes,Bank transfer (automatic),68.16,1682.82,Yes
CUST-01774,Male,0,Yes,No,10,Month-to-month,DSL,No,Yes,Yes,Bank transfer (automatic),101.26,1016.55,No
CUST-01775,Female,0,Yes,No,50,Two year,Fiber optic,Yes,No,Yes,Bank transfer (automatic),87.03,4325.01,No
CUST-01776,Male,0,No,Yes,51,Month-to-month,No,Yes,No,No,Electronic check,75.19,3783.67,No
CUST-01777,Male,0,Yes,No,49,Month-to-month,Fiber optic,No,No,No,Electronic check,69.99,3370.08,No
CUST-01778,Male,0,No,Yes,12,Two year,Fiber optic,No,No,Yes,Electronic check,62.44,712.14,Yes
CUST-01779,Male,0,No,No,32,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer (automatic),46.97,1474.79,No
CUST-01780,Female,0,Yes,No,21,One year,DSL,Yes,No,No,Mailed check,59.92,1277.51,No
CUST-01781,Male,0,No,No,55,Month-to-month,Fiber optic,No,Yes,No,Mailed check,76.5,4199.66,No
CUST-01782,Male,0,Yes,No,24,Two year,No,No,Yes,Yes,Mailed check,72.79,1714.42,No
CUST-01783,Male,0,Yes,No,30,One year,DSL,No,No,Yes,Credit card (automatic),80.77,2372.63,No
CUST-01784,Female,0,Yes,Yes,33,Month-to-month,DSL,Yes,Yes,No,Mailed check,89.39,2914.74,No
CUST-01785,Female,0,No,No,55,Two year,Fiber optic,Yes,No,No,Mailed check,61.83,3372.45,No
CUST-01786,Male,0,No,Yes,51,One year,Fiber optic,No,No,No,Bank transfer (automatic),68.84,3473.43,No
CUST-01787,Male,0,No,No,59,One year,Fiber optic,No,No,No,Credit card (automatic),27.02,1627.84,No
CUST-01788,Male,0,No,No,31,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),110.12,3482.12,No
CUST-01789,Male,0,Yes,No,59,Month-to-month,Fiber optic,No,No,No,Credit card (automatic),56.72,3287.68,No
CUST-01790,Female,0,No,Yes,63,One year,DSL,No,No,No,Bank transfer (automatic),78.03,4971.85,No
CUST-01791,Female,0,No,No,38,Month-to-month,Fiber optic,Yes,No,No,Credit card (automatic),56.71,2189.64,Yes
CUST-01792,Female,0,No,No,49,Two year,Fiber optic,No,No,No,Bank transfer (automatic),56.25,2765.24,No
CUST-01793,Male,0,No,No,66,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer (automatic),60.26,4053.49,No
CUST-01794,Male,0,No,Yes,61,One year,Fiber optic,Yes,No,Yes,Bank transfer (automatic),40.1,2437.59,No
CUST-01795,Male,0,Yes,Yes,20,Month-to-month,Fiber optic,No,Yes,No,Mailed check,18.0,380.09,No
CUST-01796,Male,1,No,No,52,One year,Fiber optic,Yes,Yes,No,Electronic check,88.19,4592.07,No
CUST-01797,Female,0,No,Yes,32,Month-to-month,Fiber optic,No,No,Yes,Mailed check,75.91,2431.59,Yes
CUST-01798,Male,0,No,No,10,Month-to-month,Fiber optic,Yes,No,No,Bank transfer (automatic),46.68,489.75,No
CUST-01799,Male,0,Yes,No,27,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer (automatic),74.04,2001.4,No
CUST-01800,Female,0,No,Yes,71,One year,Fiber optic,Yes,No,Yes,Electronic check,81.48,5808.39,Yes
CUST-01801,Male,1,Yes,No,69,Month-to-month,Fiber optic,No,Yes,No,Credit card (automatic),51.14,3495.17,No
CUST-01802,Male,0,No,No,57,One year,Fiber optic,No,No,No,Bank transfer (automatic),73.24,4142.75,Yes
CUST-01803,Male,0,No,Yes,72,Month-to-month,DSL,No,No,No,Bank transfer (automatic),85.14,6096.36,Yes
CUST-01804,Male,1,Yes,No,41,One year,Fiber optic,No,No,No,Mailed check,36.23,1467.19,No
CUST-01805,Male,0,No,Yes,55,One year,DSL,Yes,Yes,Yes,Bank transfer (automatic),75.67,4212.51,No
CUST-01806,Male,0,Yes,No,12,Month-to-month,No,No,No,Yes,Bank transfer (automatic),72.29,844.37,Yes
CUST-01807,Male,0,No,No,21,Month-to-month,Fiber optic,Yes,No,No,Mailed check,102.61,2187.43,No
CUST-01808,Male,0,No,No,12,Month-to-month,DSL,No,No,Yes,Credit card (automatic),76.14,926.95,Yes
CUST-01809,Male,0,Yes,No,68,One year,Fiber optic,Yes,No,Yes,Electronic check,56.78,3838.97,No
CUST-01810,Female,0,No,No,44,Two year,Fiber optic,No,No,Yes,Mailed check,59.1,2665.86,No
CUST-01811,Male,1,Yes,Yes,68,Month-to-month,No,No,No,Yes,Mailed check,105.47,7208.77,No
CUST-01812,Female,1,No,No,30,One year,No,No,No,Yes,Electronic check,57.9,1737.09,Yes
CUST-01813,Female,0,No,Yes,29,One year,No,No,No,No,Electronic check,76.72,2220.82,No
CUST-01814,Male,0,Yes,No,49,One year,Fiber optic,Yes,No,No,Credit card (automatic),60.23,2955.96,No
CUST-01815,Female,0,No,Yes,41,Month-to-month,No,No,No,Yes,Credit card (automatic),86.63,3475.35,No
CUST-01816,Male,0,No,No,27,Two year,Fiber optic,Yes,No,Yes,Mailed check,87.61,2324.22,No
CUST-01817,Male,0,No,No,23,Month-to-month,No,Yes,Yes,Yes,Mailed check,64.55,1507.78,No
CUST-01818,Male,0,No,No,37,Two year,DSL,No,No,No,Mailed check,56.86,2024.67,No
CUST-01819,Male,0,No,No,5,Month-to-month,No,No,No,Yes,Bank transfer (automatic),56.39,244.57,Yes
CUST-01820,Male,0,No,Yes,13,Two year,Fiber optic,No,No,Yes,Mailed check,30.45,376.22,No
CUST-01821,Male,0,Yes,No,3,Two year,DSL,No,No,No,Electronic check,67.01,346.21,Yes
CUST-01822,Female,0,Yes,Yes,11,Two year,No,Yes,No,Yes,Mailed check,66.61,766.4,No
CUST-01823,Male,0,No,Yes,14,Month-to-month,Fiber optic,Yes,No,No,Bank transfer (automatic),48.68,736.39,Yes
CUST-01824,Female,0,Yes,No,5,Two year,No,No,No,No,Bank transfer (automatic),28.3,101.24,No
CUST-01825,Female,0,No,No,4,Month-to-month,DSL,Yes,No,Yes,Electronic check,69.13,294.62,Yes
CUST-01826,Female,1,Yes,No,59,One year,Fiber optic,No,No,Yes,Credit card (automatic),71.65,4139.34,No
CUST-01827,Male,0,No,No,13,Month-to-month,Fiber optic,No,No,Yes,Bank transfer (automatic),72.89,931.04,Yes
CUST-01828,Female,1,No,Yes,40,One year,DSL,Yes,Yes,No,Bank transfer (automatic),45.2,1833.27,No
CUST-01829,Female,0,Yes,Yes,7,Month-to-month,Fiber optic,No,No,No,Credit card (automatic),72.94,439.7,No
CUST-01830,Female,0,Yes,No,69,Month-to-month,Fiber optic,No,Yes,No,Bank transfer (automatic),61.43,4258.33,No
CUST-01831,Male,1,Yes,No,17,Month-to-month,DSL,No,No,No,Bank transfer (automatic),82.29,1422.73,No
CUST-01832,Female,0,No,Yes,54,Month-to-month,Fiber optic,No,No,No,Credit card (automatic),45.5,2426.87,No
CUST-01833,Female,0,No,No,46,Month-to-month,DSL,No,Yes,Yes,Credit card (automatic),88.0,4006.26,No
CUST-01834,Male,0,Yes,No,56,Two year,No,No,No,Yes,Credit card (automatic),95.2,5295.44,No
CUST-01835,Male,0,No,No,45,One year,No,No,No,No,Bank transfer (automatic),67.32,3012.05,No
CUST-01836,Male,0,Yes,No,37,One year,Fiber optic,No,Yes,No,Electronic check,73.07,2687.75,No
CUST-01837,Female,0,Yes,No,56,Two year,Fiber optic,No,No,Yes,Mailed check,80.68,4543.56,No
CUST-01838,Male,1,Yes,No,59,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer (automatic),44.49,2598.19,No
CUST-01839,Male,0,Yes,No,27,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,55.27,1572.4,No
CUST-01840,Female,0,No,No,68,Month-to-month,No,No,No,Yes,Electronic check,68.68,4749.98,No
CUST-01841,Male,0,No,Yes,72,Month-to-month,DSL,Yes,Yes,No,Mailed check,105.54,7610.69,No
CUST-01842,Male,0,No,Yes,52,One year,Fiber optic,No,No,No,Mailed check,41.08,2118.93,No
CUST-01843,Female,0,No,No,67,One year,DSL,No,No,No,Electronic check,97.75,6522.59,Yes
CUST-01844,Female,0,Yes,Yes,7,One year,Fiber optic,No,No,Yes,Credit card (automatic),61.14,443.82,No
CUST-01845,Female,0,Yes,No,39,One year,No,No,No,No,Mailed check,64.31,2532.68,No
CUST-01846,Female,0,No,No,47,Month-to-month,DSL,No,No,Yes,Credit card (automatic),89.36,4189.87,Yes
CUST-01847,Male,0,No,No,67,One year,DSL,No,No,Yes,Credit card (automatic),105.43,7044.15,No
CUST-01848,Female,0,No,No,8,Month-to-month,DSL,No,No,No,Credit card (automatic),73.46,605.32,No
CUST-01849,Female,0,No,No,58,Two year,DSL,No,No,No,Credit card (automatic),88.29,5124.27,No
CUST-01850,Male,0,No,Yes,5,Month-to-month,Fiber optic,No,No,No,Mailed check,46.59,204.34,Yes
CUST-01851,Male,0,No,No,26,Month-to-month,Fiber optic,No,No,Yes,Electronic check,54.41,1420.31,No
CUST-01852,Male,0,No,No,50,Month-to-month,Fiber optic,No,No,Yes,Electronic check,37.95,1867.24,Yes
CUST-01853,Male,0,No,No,21,Month-to-month,DSL,No,No,No,Bank transfer (automatic),54.69,1110.91,Yes
CUST-01854,Male,0,Yes,No,60,Month-to-month,Fiber optic,No,No,No,Electronic check,76.3,4577.75,No
CUST-01855,Male,0,Yes,No,67,Month-to-month,No,Yes,No,Yes,Electronic check,69.24,4610.35,No
CUST-01856,Female,0,No,No,11,One year,Fiber optic,Yes,No,Yes,Electronic check,99.54,1058.29,No
CUST-01857,Male,0,Yes,No,18,Two year,DSL,No,Yes,Yes,Mailed check,106.09,1961.91,No
CUST-01858,Female,0,No,No,5,Month-to-month,Fiber optic,No,No,Yes,Mailed check,62.27,291.74,No
CUST-01859,Female,0,No,No,51,Month-to-month,DSL,No,No,Yes,Mailed check,51.41,2714.08,No
CUST-01860,Female,0,Yes,Yes,64,Two year,No,Yes,No,No,Bank transfer (automatic),88.2,5676.13,No
CUST-01861,Female,0,Yes,Yes,43,Month-to-month,No,Yes,No,Yes,Credit card (automatic),90.28,3841.0,Yes
CUST-01862,Male,0,No,No,9,Two year,No,No,No,No,Bank transfer (automatic),73.82,722.37,Yes
CUST-01863,Female,0,No,No,12,Month-to-month,DSL,No,No,No,Bank transfer (automatic),79.11,913.49,Yes
CUST-01864,Male,0,Yes,No,2,Month-to-month,DSL,No,Yes,Yes,Electronic check,75.98,250.63,Yes
CUST-01865,Female,0,No,No,35,Month-to-month,No,No,No,Yes,Electronic check,45.22,1594.01,No
CUST-01866,Male,0,Yes,Yes,52,Month-to-month,Fiber optic,No,No,No,Electronic check,40.63,2139.89,Yes
CUST-01867,Male,0,Yes,No,10,One year,Fiber optic,No,No,Yes,Credit card (automatic),63.98,641.35,Yes
CUST-01868,Female,0,Yes,No,61,Two year,Fiber optic,Yes,No,No,Electronic check,60.98,3733.07,No
CUST-01869,Male,0,No,No,18,Month-to-month,DSL,No,No,Yes,Credit card (automatic),70.54,1258.26,Yes
CUST-01870,Female,0,No,No,37,Two year,Fiber optic,No,No,No,Credit card (automatic),62.38,2261.77,No
CUST-01871,Male,1,No,No,48,Month-to-month,No,No,No,No,Credit card (automatic),30.93,1501.62,No
CUST-01872,Male,0,Yes,Yes,39,Month-to-month,Fiber optic,No,No,Yes,Mailed check,22.76,938.88,No
CUST-01873,Female,1,No,No,34,Two year,Fiber optic,No,No,Yes,Electronic check,79.75,2651.97,No
CUST-01874,Female,0,No,No,24,Two year,No,Yes,No,No,Electronic check,51.74,1318.78,No
CUST-01875,Male,0,Yes,No,31,Month-to-month,Fiber optic,Yes,No,Yes,Credit card (automatic),60.36,1901.22,No
CUST-01876,Male,0,Yes,Yes,17,Month-to-month,DSL,No,No,Yes,Mailed check,53.84,893.43,No
CUST-01877,Male,0,Yes,No,21,Month-to-month,Fiber optic,No,Yes,No,Mailed check,46.74,958.8,Yes
